#grainID x y area perimeter subBoundaryLength diameter equivalentPerimeter shapeFactor isBoundary hasHole isInclusion numNeighbors phi1 Phi phi2
767 -6.003702e+02 -1.081247e+02 5.542528e+01 4.618788e+01 0.000000e+00 1.665328e+01 2.639118e+01 1.750125e+00 0 0 0 4 3.508662e+02 7.777941e+01 1.317763e+02
768 -6.928182e+02 -1.099997e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 1 1 2.932765e+02 1.325131e+02 1.397003e+02
769 -1.706065e+02 -1.114997e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 3 1.292984e+01 2.695421e+01 1.425636e+02
770 -2.450844e+02 -1.114997e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 3 2.763256e+02 6.625593e+01 1.888092e+02
771 -2.482429e+02 -1.034703e+02 2.355574e+02 1.223979e+02 5.773485e+00 2.484612e+01 5.440682e+01 2.249679e+00 0 0 0 8 2.930416e+02 9.789896e+01 1.403554e+02
772 -3.065720e+02 -1.105552e+02 3.117672e+01 3.002212e+01 0.000000e+00 9.237575e+00 1.979339e+01 1.516775e+00 0 0 0 6 3.594453e+02 1.170197e+02 3.554463e+02
773 -3.254819e+02 -6.720560e+01 1.430665e+03 3.856688e+02 0.000000e+00 7.338460e+01 1.340831e+02 2.876342e+00 0 1 0 20 4.249882e+01 8.509359e+01 2.761117e+01
774 -3.498732e+02 -1.119997e+02 1.732040e+01 2.540333e+01 0.000000e+00 9.237575e+00 1.475312e+01 1.721896e+00 0 0 0 5 3.560388e+02 6.365375e+01 1.572537e+02
775 -3.550693e+02 -1.129996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 2.335450e+02 1.014519e+02 3.341404e+02
776 -3.683483e+02 -1.042930e+02 2.598060e+02 9.237575e+01 0.000000e+00 3.360545e+01 5.713859e+01 1.616696e+00 0 0 0 6 2.719002e+02 7.175581e+01 1.884709e+02
777 -4.745804e+02 -1.119997e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 4.964336e+01 6.518770e+01 4.320102e-01
778 -4.853191e+02 -1.113997e+02 1.732040e+01 2.309394e+01 0.000000e+00 8.082879e+00 1.475312e+01 1.565360e+00 0 0 0 3 1.303450e+02 4.321957e+01 6.511119e+01
779 -4.953650e+02 -1.119997e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 1.118694e+02 3.624703e+01 3.505132e+02
780 -5.074893e+02 -1.129996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 5.581755e+00 7.282408e+01 3.252653e+02
781 -5.014393e+02 -1.049433e+02 2.459497e+02 9.699454e+01 0.000000e+00 3.002212e+01 5.559402e+01 1.744694e+00 0 0 0 10 2.248677e+02 7.821157e+01 2.251784e+02
782 -5.907512e+02 -1.082139e+02 4.849712e+01 3.464091e+01 0.000000e+00 1.006641e+01 2.468669e+01 1.403222e+00 0 0 0 6 3.333136e+02 6.878365e+01 1.890396e+02
783 -6.114120e+02 -1.109997e+02 1.039224e+01 1.616576e+01 0.000000e+00 6.110082e+00 1.142772e+01 1.414609e+00 0 0 0 2 3.257975e+02 1.376048e+02 3.254789e+02
784 -6.622409e+02 -1.061920e+02 9.006608e+01 6.466303e+01 0.000000e+00 2.516604e+01 3.364229e+01 1.922076e+00 0 0 0 8 2.112342e+02 1.316320e+02 2.207628e+02
785 -6.666337e+02 -1.078232e+02 5.888936e+01 5.542545e+01 0.000000e+00 2.203021e+01 2.720341e+01 2.037445e+00 0 0 0 5 2.892641e+02 1.060000e+02 3.543379e+02
786 -5.824003e+01 -1.101247e+02 2.771264e+01 3.002212e+01 0.000000e+00 9.451602e+00 1.866139e+01 1.608783e+00 0 0 0 3 3.152202e+02 5.867532e+01 1.842922e+02
787 -8.313818e+01 -1.139996e+02 1.039224e+01 1.616576e+01 0.000000e+00 6.110082e+00 1.142772e+01 1.414609e+00 0 0 0 3 3.385976e+02 1.726242e+02 3.113444e+02
788 -1.044213e+02 -8.471186e+01 2.286293e+02 1.732045e+02 0.000000e+00 5.856033e+01 5.360075e+01 3.231383e+00 0 1 0 5 1.079996e+02 6.595541e+01 2.835393e+02
789 -1.166495e+02 -1.110866e+02 7.967384e+01 5.080667e+01 0.000000e+00 1.665328e+01 3.164192e+01 1.605676e+00 0 0 0 2 6.690218e+00 8.071181e+01 3.222239e+02
790 -1.672183e+02 -1.061225e+02 1.974526e+02 7.851939e+01 0.000000e+00 2.579398e+01 4.981227e+01 1.576306e+00 0 0 0 13 1.005548e+02 6.933698e+01 3.438011e+02
791 -1.680084e+02 -1.149996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 4 1.511577e+01 8.615452e+01 1.738417e+02
792 -3.048400e+02 -1.139996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 2.192486e+02 6.941097e+01 2.909365e+01
793 -3.623222e+02 -1.091247e+02 1.108506e+02 6.004424e+01 0.000000e+00 2.318038e+01 3.732277e+01 1.608783e+00 0 0 0 3 1.487443e+02 6.462495e+01 7.734302e+01
794 -4.162682e+02 -1.076663e+02 3.117672e+01 3.464091e+01 0.000000e+00 1.331661e+01 1.979339e+01 1.750125e+00 0 0 0 4 1.106799e+02 1.548688e+01 3.681957e+01
795 -4.318979e+02 -1.079282e+02 4.849712e+01 4.156909e+01 0.000000e+00 1.474218e+01 2.468669e+01 1.683866e+00 0 0 0 4 2.828934e+02 9.391591e+01 1.372257e+02
796 -4.503318e+02 -1.129996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 1 1 1.267797e+02 6.667204e+01 2.516404e+02
797 -5.092213e+02 -1.139996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 2.970775e+02 9.390893e+01 1.545869e+02
798 -6.954162e+02 -1.134996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 2 2.931495e+02 1.323919e+02 1.398446e+02
799 -7.041595e+02 -9.430108e+01 5.057557e+02 1.408730e+02 0.000000e+00 4.026566e+01 7.972147e+01 1.767065e+00 0 1 0 14 1.462760e+02 1.362755e+02 6.198018e+01
800 -4.925307e+01 -1.086542e+02 1.905244e+02 7.621000e+01 0.000000e+00 2.640699e+01 4.893057e+01 1.557513e+00 0 0 0 7 1.280275e+02 4.571751e+01 7.842197e+01
801 -8.859789e+01 -1.083692e+02 1.593477e+02 6.004424e+01 0.000000e+00 1.803694e+01 4.474843e+01 1.341818e+00 0 0 0 8 1.787780e+02 5.523328e+01 6.683217e+01
802 -1.545369e+02 -1.114441e+02 3.117672e+01 3.464091e+01 0.000000e+00 1.137245e+01 1.979339e+01 1.750125e+00 0 0 0 4 3.154601e+02 8.580039e+01 1.451982e+02
803 -1.645443e+02 -1.154996e+02 1.385632e+01 1.847515e+01 0.000000e+00 6.110082e+00 1.319559e+01 1.400100e+00 0 0 0 5 1.658468e+02 5.416931e+01 6.777999e+01
804 -1.801327e+02 -1.129996e+02 1.316350e+02 6.697242e+01 0.000000e+00 2.386063e+01 4.067155e+01 1.646665e+00 0 0 0 7 2.923640e+02 1.192466e+02 3.268542e+02
805 -2.348846e+02 -1.126108e+02 6.235344e+01 5.080667e+01 0.000000e+00 1.285816e+01 2.799208e+01 1.815037e+00 0 0 0 4 2.762583e+02 6.620458e+01 1.886542e+02
806 -2.676010e+02 -1.129996e+02 2.771264e+01 3.233151e+01 0.000000e+00 1.101511e+01 1.866139e+01 1.732536e+00 0 0 0 2 2.819952e+02 1.071609e+02 1.176003e+02
807 -2.641071e+02 -1.092181e+02 3.013750e+02 1.200885e+02 0.000000e+00 2.837831e+01 6.154014e+01 1.951384e+00 0 0 0 13 1.518573e+02 5.201227e+01 7.463418e+01
808 -3.179056e+02 -1.117605e+02 1.593477e+02 6.466303e+01 0.000000e+00 2.318038e+01 4.474843e+01 1.445035e+00 0 0 0 4 2.773999e+02 1.451291e+02 3.228218e+02
809 -3.583296e+02 -1.117055e+02 5.888936e+01 5.080667e+01 0.000000e+00 2.003324e+01 2.720341e+01 1.867658e+00 0 0 0 7 1.169190e+02 2.001288e+01 3.362480e+02
810 -3.910092e+02 -1.125354e+02 9.699424e+01 5.542545e+01 0.000000e+00 1.814749e+01 3.491226e+01 1.587564e+00 0 0 0 7 1.389977e+02 3.151142e+01 8.570995e+01
811 -6.495170e+02 -1.119087e+02 3.810488e+01 3.233151e+01 0.000000e+00 1.101511e+01 2.188241e+01 1.477511e+00 0 0 0 6 2.012413e+02 4.440098e+01 5.526408e+01
812 -6.581773e+02 -1.159996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 2 1.272281e+02 4.222756e+01 8.574485e+01
813 -7.141801e+02 -1.133330e+02 2.078448e+01 2.309394e+01 0.000000e+00 8.082879e+00 1.616123e+01 1.428971e+00 0 0 0 4 2.913443e+02 1.436916e+02 2.800675e+02
814 -7.172253e+02 -1.115291e+02 5.888936e+01 4.317678e+01 0.000000e+00 1.307666e+01 2.720341e+01 1.587183e+00 1 0 0 6 3.036680e+02 9.661131e+01 1.435659e+02
815 -4.676523e+01 -1.174996e+02 1.385632e+01 1.847515e+01 0.000000e+00 6.110082e+00 1.319559e+01 1.400100e+00 0 0 0 3 5.645648e+01 6.025234e+01 3.538912e+02
816 -2.909836e+02 -1.159996e+02 1.039224e+01 1.616576e+01 0.000000e+00 6.110082e+00 1.142772e+01 1.414609e+00 0 0 1 1 7.251784e+01 2.683525e+01 7.734173e+01
817 -3.868235e+02 -1.179996e+02 1.039224e+01 1.385636e+01 0.000000e+00 4.163319e+00 1.142772e+01 1.212522e+00 0 0 0 3 1.938695e+02 1.310275e+02 7.191592e+01
818 -4.017558e+02 -1.063936e+02 4.572586e+02 1.108509e+02 0.000000e+00 3.431218e+01 7.580291e+01 1.462357e+00 0 0 0 12 1.284607e+02 3.014475e+01 1.101522e+02
819 -4.281209e+02 -1.098820e+02 5.888936e+01 5.311606e+01 0.000000e+00 2.003324e+01 2.720341e+01 1.952551e+00 0 0 0 5 1.111371e+02 1.545685e+01 1.264428e+02
820 -5.559866e+02 -1.139996e+02 2.078448e+01 3.002212e+01 0.000000e+00 1.205539e+01 1.616123e+01 1.857663e+00 0 0 1 1 1.283498e+02 4.489902e+01 8.485826e+01
821 -7.136027e+02 -1.179996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 5 3.240644e+02 7.281778e+01 3.303044e+02
822 -3.316358e+01 -1.132055e+02 1.177787e+02 6.004424e+01 0.000000e+00 1.792572e+01 3.847143e+01 1.560749e+00 0 0 0 5 2.823653e+02 8.588330e+01 1.661690e+02
823 -7.020055e+01 -1.064779e+02 3.983692e+02 1.293261e+02 0.000000e+00 2.914323e+01 7.075348e+01 1.827840e+00 0 0 0 9 3.367998e+02 9.569476e+01 1.378261e+02
824 -1.232302e+02 -8.684279e+01 2.847474e+03 5.611827e+02 0.000000e+00 8.208100e+01 1.891624e+02 2.966672e+00 0 0 0 22 2.345804e+02 1.152948e+02 1.590493e+01
825 -1.623174e+02 -1.168568e+02 2.424856e+01 2.771273e+01 0.000000e+00 9.451602e+00 1.745613e+01 1.587564e+00 0 0 0 4 3.154563e+02 8.594289e+01 1.453647e+02
826 -1.662764e+02 -1.189996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 4 3.107812e+02 6.879005e+01 1.623842e+02
827 -1.694930e+02 -1.192853e+02 2.424856e+01 2.309394e+01 0.000000e+00 7.571854e+00 1.745613e+01 1.322970e+00 0 0 0 6 1.382210e+02 6.350620e+01 5.443353e+01
828 -2.892516e+02 -1.209996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 2 7.316786e+01 2.683849e+01 7.694422e+01
829 -4.218003e+02 -1.107269e+02 1.905244e+02 7.159121e+01 0.000000e+00 2.386063e+01 4.893057e+01 1.463118e+00 0 0 0 8 2.828665e+02 9.390962e+01 1.372515e+02
830 -6.681264e+02 -1.143485e+02 1.489554e+02 6.235363e+01 0.000000e+00 1.803694e+01 4.326464e+01 1.441215e+00 0 0 0 5 9.142115e+01 1.192630e+02 4.042027e+01
831 -6.397021e+01 -1.151996e+02 5.196120e+01 4.618788e+01 0.000000e+00 1.665328e+01 2.555315e+01 1.807522e+00 0 0 0 4 1.434845e+02 3.161070e+01 8.286796e+01
832 -7.850241e+01 -1.186173e+02 1.177787e+02 6.697242e+01 0.000000e+00 2.500659e+01 3.847143e+01 1.740835e+00 0 0 0 7 2.330549e+02 1.122929e+02 3.445464e+02
833 -9.353045e+01 -1.219996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 3.455629e+02 8.234836e+01 1.325876e+02
834 -9.662990e+01 -1.159996e+02 1.316350e+02 5.542545e+01 0.000000e+00 1.604156e+01 4.067155e+01 1.362757e+00 0 0 0 8 2.641055e+02 6.177854e+01 1.950699e+02
835 -1.645443e+02 -1.229996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 1 1 5.566285e+00 1.262123e+02 1.802806e+02
836 -2.194749e+02 -1.204282e+02 2.424856e+01 2.540333e+01 0.000000e+00 9.451602e+00 1.745613e+01 1.455267e+00 0 0 1 1 3.170886e+02 7.447202e+01 1.379914e+02
837 -2.309394e+02 -1.213330e+02 1.039224e+01 1.616576e+01 0.000000e+00 5.773485e+00 1.142772e+01 1.414609e+00 0 0 0 2 2.738181e+02 9.312335e+01 1.609908e+02
838 -2.996439e+02 -1.229996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 1.028832e+02 9.346832e+01 2.389687e+02
839 -3.894215e+02 -1.194996e+02 2.078448e+01 2.309394e+01 0.000000e+00 7.571854e+00 1.616123e+01 1.428971e+00 0 0 0 5 3.417132e+02 8.744096e+01 1.741256e+02
840 -4.555279e+02 -1.219996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 1 1 1.798876e+02 4.149492e+01 7.510702e+01
841 -4.719824e+02 -1.151663e+02 4.156896e+01 4.156909e+01 0.000000e+00 1.527520e+01 2.285544e+01 1.818783e+00 0 0 0 5 1.605539e+02 1.300146e+02 7.747086e+01
842 -6.870524e+02 -1.093285e+02 5.161479e+02 1.454918e+02 0.000000e+00 3.214540e+01 8.053636e+01 1.806536e+00 0 1 0 14 1.852491e+02 8.029595e+01 9.319039e+01
843 -2.286300e+01 -1.113552e+02 3.117672e+02 9.930394e+01 0.000000e+00 2.837831e+01 6.259219e+01 1.586523e+00 0 0 0 11 2.529269e+02 1.206760e+02 1.019924e+02
844 -5.715750e+01 -1.249996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 2 2.507395e+02 1.286313e+02 1.122281e+02
845 -5.428388e+01 -1.189769e+02 1.524195e+02 6.697242e+01 0.000000e+00 1.814749e+01 4.376483e+01 1.530280e+00 0 0 0 11 4.797704e+00 1.107839e+02 3.588450e+02
846 -9.006636e+01 -1.219996e+02 2.424856e+01 2.078454e+01 0.000000e+00 6.110082e+00 1.745613e+01 1.190673e+00 0 0 0 6 4.187245e+01 9.724875e+01 1.218657e+01
847 -9.439647e+01 -1.239996e+02 1.385632e+01 2.078454e+01 0.000000e+00 7.571854e+00 1.319559e+01 1.575113e+00 0 0 0 6 2.923957e+02 7.203885e+01 1.675272e+02
848 -5.559866e+02 -1.249996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 1 1 1.284067e+02 4.470732e+01 8.483270e+01
849 -6.605066e+02 -1.192065e+02 1.004583e+02 6.235363e+01 0.000000e+00 2.119742e+01 3.553022e+01 1.754947e+00 0 0 0 7 2.606687e+02 1.077830e+02 1.937993e+02
850 -6.148761e+01 -1.254996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 3 2.508367e+02 1.286848e+02 1.119513e+02
851 -1.809200e+02 -1.203633e+02 1.524195e+02 6.697242e+01 0.000000e+00 2.119742e+01 4.376483e+01 1.530280e+00 0 0 0 6 3.449319e+01 7.060734e+01 3.399550e+02
852 -2.719311e+02 -1.249996e+02 1.732040e+01 2.540333e+01 0.000000e+00 1.006641e+01 1.475312e+01 1.721896e+00 0 0 1 1 8.280695e+01 5.547166e+01 4.489808e+01
853 -2.805207e+02 -1.138364e+02 1.697399e+02 7.621000e+01 0.000000e+00 2.602555e+01 4.618457e+01 1.650118e+00 0 0 0 6 3.312230e+02 8.443507e+01 1.536985e+02
854 -2.906372e+02 -1.249996e+02 1.732040e+01 2.078454e+01 0.000000e+00 7.571854e+00 1.475312e+01 1.408824e+00 0 0 0 3 3.506462e+02 6.413496e+01 1.203458e+02
855 -3.141982e+02 -1.194623e+02 2.320934e+02 1.016133e+02 0.000000e+00 3.557141e+01 5.400529e+01 1.881544e+00 0 0 0 10 2.141685e+02 2.162301e+01 3.398254e+02
856 -7.172182e+02 -1.221906e+02 5.138385e+01 3.424860e+01 0.000000e+00 1.153253e+01 2.541080e+01 1.347797e+00 1 0 0 4 1.480905e+02 5.200318e+01 8.462106e+01
857 -3.490738e+01 -1.228714e+02 1.350991e+02 5.773485e+01 0.000000e+00 1.628900e+01 4.120322e+01 1.401222e+00 0 0 0 6 2.669636e+02 3.930148e+01 2.271779e+02
858 -4.339230e+01 -1.224207e+02 6.581752e+01 4.156909e+01 0.000000e+00 1.404749e+01 2.875913e+01 1.445423e+00 0 0 0 9 2.188323e+02 6.965227e+01 2.408200e+01
859 -7.496744e+01 -1.248909e+02 1.593477e+02 7.851939e+01 0.000000e+00 2.663323e+01 4.474843e+01 1.754685e+00 0 0 0 9 1.857367e+01 1.017977e+02 3.418293e+02
860 -1.801327e+02 -1.279996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 4 2.040354e+02 7.879487e+01 4.902341e+01
861 -3.967091e+02 -1.220608e+02 1.697399e+02 6.697242e+01 0.000000e+00 2.003324e+01 4.618457e+01 1.450104e+00 0 0 0 8 2.958314e+02 1.034792e+02 1.325235e+02
862 -5.280348e+02 -1.030641e+02 1.129290e+03 1.916797e+02 0.000000e+00 5.586872e+01 1.191263e+02 1.609046e+00 0 0 0 11 1.285261e+02 4.488262e+01 8.496368e+01
863 -1.082528e+02 -1.264996e+02 5.542528e+01 5.773485e+01 0.000000e+00 2.247955e+01 2.639118e+01 2.187657e+00 0 0 0 3 1.270872e+02 4.659521e+01 7.458727e+01
864 -3.464091e+02 -1.299996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 1 1 9.833675e+00 9.989806e+01 3.353327e+02
865 -3.879782e+02 -1.299996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 6.182444e+01 6.970719e+01 1.147004e+01
866 -4.258907e+02 -1.242218e+02 6.235344e+01 3.925970e+01 0.000000e+00 1.331661e+01 2.799208e+01 1.402529e+00 0 0 0 6 5.438393e+01 3.629213e+01 2.445619e+02
867 -4.589920e+02 -1.309996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 1 1 1.793965e+02 4.135036e+01 7.543047e+01
868 -4.745804e+02 -1.289996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 3 1.297880e+02 2.677042e+01 9.388488e+01
869 -5.821982e+02 -1.229329e+02 5.196120e+01 4.387848e+01 0.000000e+00 1.527520e+01 2.555315e+01 1.717145e+00 0 0 0 3 2.462168e+02 1.433913e+02 2.963882e+02
870 -5.870672e+02 -1.238329e+02 6.235344e+01 4.156909e+01 0.000000e+00 1.527520e+01 2.799208e+01 1.485030e+00 0 0 0 5 3.514407e+01 9.747898e+01 2.906537e+00
871 -5.932711e+02 -1.239996e+02 1.316350e+02 6.697242e+01 0.000000e+00 2.138529e+01 4.067155e+01 1.646665e+00 0 0 0 8 7.794599e+01 7.421623e+01 3.222111e+02
872 -4.156909e+01 -1.309996e+02 6.928160e+00 1.154697e+01 0.000000e+00 4.163319e+00 9.330693e+00 1.237525e+00 0 0 0 3 3.388464e+02 1.198504e+02 3.488289e+02
873 -5.196136e+01 -1.279996e+02 2.771264e+01 3.233151e+01 0.000000e+00 1.137245e+01 1.866139e+01 1.732536e+00 0 0 0 3 2.055646e+02 8.099953e+01 3.122368e+01
874 -1.822112e+02 -1.303996e+02 1.732040e+01 1.847515e+01 0.000000e+00 6.110082e+00 1.475312e+01 1.252288e+00 0 0 0 3 1.548761e+02 7.216384e+01 2.954068e+02
875 -2.410692e+02 -1.230723e+02 3.810488e+02 1.108509e+02 0.000000e+00 2.837831e+01 6.919827e+01 1.601932e+00 0 0 0 12 5.378881e+01 5.602858e+01 2.656902e+02
876 -3.809588e+02 -1.238944e+02 1.316350e+02 6.697242e+01 0.000000e+00 2.247955e+01 4.067155e+01 1.646665e+00 0 0 0 7 9.236965e+01 1.567072e+02 2.084910e+02
877 -4.105836e+02 -1.241791e+02 1.350991e+02 5.773485e+01 0.000000e+00 1.665328e+01 4.120322e+01 1.401222e+00 0 0 0 5 6.303425e+01 4.877836e+01 4.302020e+01
878 -4.292009e+02 -1.295996e+02 3.464080e+01 3.464091e+01 0.000000e+00 1.137245e+01 2.086406e+01 1.660315e+00 0 0 0 5 2.535432e+02 7.509144e+01 2.133301e+02
879 -4.312793e+02 -1.329996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 5.478279e+01 3.629516e+01 2.441746e+02
880 -5.509738e+02 -1.042409e+02 1.177787e+03 2.147736e+02 0.000000e+00 5.735253e+01 1.216573e+02 1.765398e+00 0 1 0 19 3.242723e+02 8.913249e+01 1.383800e+02
881 -6.044838e+02 -1.309996e+02 1.039224e+01 1.616576e+01 0.000000e+00 6.110082e+00 1.142772e+01 1.414609e+00 0 0 0 3 7.803001e+01 7.400900e+01 3.221792e+02
882 -7.010189e+02 -1.223466e+02 3.394798e+02 8.775697e+01 0.000000e+00 2.640699e+01 6.531485e+01 1.343599e+00 0 0 0 10 3.210623e+02 1.396925e+02 6.577233e+01
883 -7.093513e+02 -1.262723e+02 3.810488e+01 4.849727e+01 0.000000e+00 1.792572e+01 2.188241e+01 2.216267e+00 0 0 0 6 1.771908e+02 7.834203e+01 5.718832e+01
884 -3.290886e+01 -1.349996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 1.398326e+02 8.400707e+01 2.474702e+02
885 -3.311263e+01 -1.299408e+02 5.888936e+01 4.618788e+01 0.000000e+00 1.604156e+01 2.720341e+01 1.697871e+00 0 0 0 6 3.460383e+02 7.373072e+01 1.762824e+02
886 -5.715750e+01 -1.349996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 2 2.797031e+02 1.472943e+02 2.515520e+02
887 -2.096651e+02 -1.121780e+02 1.437593e+03 1.824421e+02 0.000000e+00 4.867565e+01 1.344073e+02 1.357382e+00 0 1 0 20 1.419190e+02 3.504226e+01 3.101614e+02
888 -3.849216e+02 -1.290584e+02 5.888936e+01 4.387848e+01 0.000000e+00 1.474218e+01 2.720341e+01 1.612977e+00 0 0 0 7 2.880151e+02 9.280879e+01 1.416071e+02
889 -5.473263e+02 -1.339996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 3 1.920297e+02 5.875911e+01 6.395412e+01
890 -5.666675e+02 -1.233885e+02 1.870603e+02 7.851939e+01 0.000000e+00 2.640699e+01 4.848370e+01 1.619501e+00 0 0 0 5 1.281633e+02 5.768564e+01 7.187660e+01
891 -5.769567e+02 -1.070592e+02 5.819654e+02 1.916797e+02 2.309394e+00 4.801374e+01 8.551721e+01 2.241417e+00 0 0 0 19 1.334303e+02 4.950414e+01 7.057125e+01
892 -5.832663e+02 -1.317496e+02 2.771264e+01 2.540333e+01 0.000000e+00 8.082879e+00 1.866139e+01 1.361278e+00 0 0 0 4 3.663868e-01 9.566309e+01 1.704795e+02
893 -6.080329e+02 -1.205579e+02 5.646450e+02 1.408730e+02 0.000000e+00 3.360545e+01 8.423502e+01 1.672381e+00 0 0 0 13 3.515341e+01 9.736812e+01 3.009165e+00
894 -6.551043e+02 -1.266770e+02 2.147730e+02 7.390060e+01 0.000000e+00 2.247955e+01 5.195110e+01 1.422503e+00 0 0 0 6 1.270283e+02 4.234378e+01 8.580178e+01
895 -6.590433e+02 -1.332996e+02 3.464080e+01 3.233151e+01 0.000000e+00 1.137245e+01 2.086406e+01 1.549627e+00 0 0 0 3 2.844599e+02 9.363186e+01 1.367804e+02
896 -7.158640e+02 -1.294282e+02 6.466283e+01 4.148619e+01 0.000000e+00 1.473087e+01 2.850574e+01 1.455363e+00 1 0 0 3 1.872593e+02 8.433164e+01 1.057638e+02
897 -6.697242e+01 -1.346662e+02 1.039224e+01 1.616576e+01 0.000000e+00 5.773485e+00 1.142772e+01 1.414609e+00 0 0 0 3 1.784545e+02 8.488706e+01 2.803514e+02
898 -9.838018e+01 -1.343996e+02 1.732040e+01 2.309394e+01 0.000000e+00 8.082879e+00 1.475312e+01 1.565360e+00 0 0 0 3 2.802035e+02 9.672009e+01 1.406494e+02
899 -1.883599e+02 -1.281385e+02 1.247069e+02 5.542545e+01 0.000000e+00 1.724330e+01 3.958678e+01 1.400100e+00 0 0 0 8 1.545968e+00 4.244972e+01 1.685217e+02
900 -1.952488e+02 -1.334541e+02 3.810488e+01 3.002212e+01 0.000000e+00 9.237575e+00 2.188241e+01 1.371975e+00 0 0 0 4 2.733202e+02 1.021370e+02 1.354770e+02
901 -1.997626e+02 -1.359996e+02 1.039224e+01 1.385636e+01 0.000000e+00 4.163319e+00 1.142772e+01 1.212522e+00 0 0 0 4 4.810230e+01 9.467775e+01 3.543697e+02
902 -2.700128e+02 -1.246663e+02 3.221594e+02 1.108509e+02 0.000000e+00 3.910657e+01 6.362684e+01 1.742204e+00 0 1 0 7 3.361650e+02 1.004893e+02 1.679509e+02
903 -3.827820e+02 -1.369996e+02 3.464080e+00 6.928182e+00 0.000000e+00 2.309394e+00 6.597796e+00 1.050075e+00 0 0 0 4 2.117194e+02 1.533424e+02 2.840209e+02
904 -4.164237e+02 -1.291919e+02 9.006608e+01 5.311606e+01 0.000000e+00 1.665328e+01 3.364229e+01 1.578848e+00 0 0 0 7 1.442748e+02 1.550285e+01 1.117335e+02
905 -4.215252e+02 -1.319996e+02 6.581752e+01 4.156909e+01 0.000000e+00 1.331661e+01 2.875913e+01 1.445423e+00 0 0 0 5 3.022175e+02 9.522839e+01 1.410129e+02
